tr|A0A2G6IMY9|A0A2G6IMY9_9RHOB,29.818233
tr|A0A2G6IMY9|A0A2G6IMY9_9RHOB,30.365
tr|A0A2G6IMY9|A0A2G6IMY9_9RHOB,25.0621
tr|A0A2G6IMY9|A0A2G6IMY9_9RHOB,26.050367
tr|A0A2G6IMY9|A0A2G6IMY9_9RHOB,23.8683
tr|A0A2G6IMY9|A0A2G6IMY9_9RHOB,29.681
tr|A0A2G6IMY9|A0A2G6IMY9_9RHOB,26.576175
tr|A0A2G6IMY9|A0A2G6IMY9_9RHOB,30.496383
tr|A0A2G6IMY9|A0A2G6IMY9_9RHOB,26.532035
tr|A0A2G6IMY9|A0A2G6IMY9_9RHOB,25.173925
tr|A0A2G6IMY9|A0A2G6IMY9_9RHOB,30.529
tr|A0A2G6IMY9|A0A2G6IMY9_9RHOB,26.576175
tr|A0A2G6IMY9|A0A2G6IMY9_9RHOB,27.999
tr|A0A2G6IMY9|A0A2G6IMY9_9RHOB,26.227
tr|A0A2G6IMY9|A0A2G6IMY9_9RHOB,30.361
tr|A0A2G6IMY9|A0A2G6IMY9_9RHOB,28.943
tr|A0A932V2D1|A0A932V2D1_9BACT,6.975635
tr|A0A932V2D1|A0A932V2D1_9BACT,7.321517
tr|A0A932V2D1|A0A932V2D1_9BACT,1.84402
tr|A0A932V2D1|A0A932V2D1_9BACT,-0.78154
tr|A0A932V2D1|A0A932V2D1_9BACT,0.67108
tr|A0A2D8YFT6|A0A2D8YFT6_9PROT,4.749588
tr|A0A2D8YFT6|A0A2D8YFT6_9PROT,5.8659
tr|A0A2D8YFT6|A0A2D8YFT6_9PROT,25.02619
tr|A0A2D8YFT6|A0A2D8YFT6_9PROT,4.216697
tr|A0A2D8YFT6|A0A2D8YFT6_9PROT,4.749588
tr|A0A2D8YFT6|A0A2D8YFT6_9PROT,4.673875
tr|A0A2D8YFT6|A0A2D8YFT6_9PROT,23.349542
tr|A0A2D8YFT6|A0A2D8YFT6_9PROT,4.216697
tr|A0A2D8YFT6|A0A2D8YFT6_9PROT,4.749588
tr|A0A2D8YFT6|A0A2D8YFT6_9PROT,4.749588
tr|A0A2D8YFT6|A0A2D8YFT6_9PROT,4.673875
tr|A0A2D8YFT6|A0A2D8YFT6_9PROT,25.02619
tr|A0A2D8YFT6|A0A2D8YFT6_9PROT,4.673875
tr|A0A2D8YFT6|A0A2D8YFT6_9PROT,22.165567
tr|A0A2D8YFT6|A0A2D8YFT6_9PROT,21.643283
tr|A0A2D8YFT6|A0A2D8YFT6_9PROT,21.643283
tr|A0A2D8YFT6|A0A2D8YFT6_9PROT,5.8659
tr|A0A2D8YFT6|A0A2D8YFT6_9PROT,17.041483
tr|A0A2E4QXF3|A0A2E4QXF3_9PROT,6.2402
tr|A0A2E4QXF3|A0A2E4QXF3_9PROT,7.212238
tr|A0A2E4QXF3|A0A2E4QXF3_9PROT,4.749588
tr|A0A2E4QXF3|A0A2E4QXF3_9PROT,4.749588
tr|A0A2E4QXF3|A0A2E4QXF3_9PROT,22.1151
tr|A0A2E4QXF3|A0A2E4QXF3_9PROT,7.212238
tr|A0A2E4QXF3|A0A2E4QXF3_9PROT,24.69625
tr|A0A2E4QXF3|A0A2E4QXF3_9PROT,7.212238
tr|A0A2E4QXF3|A0A2E4QXF3_9PROT,5.791448
tr|A0A2E4QXF3|A0A2E4QXF3_9PROT,5.791448
tr|C6XJD9|C6XJD9_HIRBI,4.673875
tr|C6XJD9|C6XJD9_HIRBI,19.776808
tr|C6XJD9|C6XJD9_HIRBI,19.776808
tr|C6XJD9|C6XJD9_HIRBI,4.673875
tr|C6XJD9|C6XJD9_HIRBI,4.216697
tr|A0A2G2G4J3|A0A2G2G4J3_9PROT,26.576175
tr|A0A2G2G4J3|A0A2G2G4J3_9PROT,26.62925
tr|A0A962K3N6|A0A962K3N6_9GAMM,19.776808
tr|A0A962K3N6|A0A962K3N6_9GAMM,4.216697
tr|A0A962K3N6|A0A962K3N6_9GAMM,4.216697
tr|A0A2A5D1M3|A0A2A5D1M3_9GAMM,23.706525
tr|A0A2A5D1M3|A0A2A5D1M3_9GAMM,7.026748
tr|A0A2A5D1M3|A0A2A5D1M3_9GAMM,15.614195
tr|A0A2A5D1M3|A0A2A5D1M3_9GAMM,12.066048
tr|A0A2A5D1M3|A0A2A5D1M3_9GAMM,9.756257
tr|A0A2A5D1M3|A0A2A5D1M3_9GAMM,11.3158
tr|A0A2A5D1M3|A0A2A5D1M3_9GAMM,15.614195
tr|A0A2A5D1M3|A0A2A5D1M3_9GAMM,24.69625
tr|A0A2A5D1M3|A0A2A5D1M3_9GAMM,26.780158
tr|A0A2A5D1M3|A0A2A5D1M3_9GAMM,24.69625
tr|A0A2A5D1M3|A0A2A5D1M3_9GAMM,19.776808
tr|A0A2A5D1M3|A0A2A5D1M3_9GAMM,15.614195
tr|A0A2A5D1M3|A0A2A5D1M3_9GAMM,24.69625
tr|A0A2A5D1M3|A0A2A5D1M3_9GAMM,4.936634
tr|A0A2A5D1M3|A0A2A5D1M3_9GAMM,8.911481
tr|A0A2A5D1M3|A0A2A5D1M3_9GAMM,22.1151
tr|A0A2A5D1M3|A0A2A5D1M3_9GAMM,12.066048
tr|A0A2A5D1M3|A0A2A5D1M3_9GAMM,4.216697
tr|A0A2A5D1M3|A0A2A5D1M3_9GAMM,4.216697
tr|A0A2A5D1M3|A0A2A5D1M3_9GAMM,9.756257
tr|A0A2A5D1M3|A0A2A5D1M3_9GAMM,12.066048
tr|A0A2A5D1M3|A0A2A5D1M3_9GAMM,12.066048
tr|A0A2A5D1M3|A0A2A5D1M3_9GAMM,18.014508
tr|A0A2A5D1M3|A0A2A5D1M3_9GAMM,27.617558
tr|A0A2A5D1M3|A0A2A5D1M3_9GAMM,4.216697
tr|A0A2A5D1M3|A0A2A5D1M3_9GAMM,11.3158
tr|A0A2A5D1M3|A0A2A5D1M3_9GAMM,10.893125
tr|A0A2A5D1M3|A0A2A5D1M3_9GAMM,16.40115
tr|A0A2A5D1M3|A0A2A5D1M3_9GAMM,4.216697
tr|A0A2A5D1M3|A0A2A5D1M3_9GAMM,9.756257
tr|A0A2A5D1M3|A0A2A5D1M3_9GAMM,27.617558
tr|A0A2A5D1M3|A0A2A5D1M3_9GAMM,9.756257
tr|A0A2A5D1M3|A0A2A5D1M3_9GAMM,18.014508
tr|A0A2D7SSE1|A0A2D7SSE1_9FLAO,23.8526
tr|A0A2D7SSE1|A0A2D7SSE1_9FLAO,15.01895
tr|A0A2D7SSE1|A0A2D7SSE1_9FLAO,16.832058
tr|A0A2D7SSE1|A0A2D7SSE1_9FLAO,21.4395
tr|A0A2D7SSE1|A0A2D7SSE1_9FLAO,26.576175
tr|A0A2D7SSE1|A0A2D7SSE1_9FLAO,26.576175
tr|A0A2D7SSE1|A0A2D7SSE1_9FLAO,15.033492
tr|A0A2D7SSE1|A0A2D7SSE1_9FLAO,17.36746
tr|A0A2D7SSE1|A0A2D7SSE1_9FLAO,15.284298
tr|A0A2D7SSE1|A0A2D7SSE1_9FLAO,19.854083
tr|A0A2D7SSE1|A0A2D7SSE1_9FLAO,26.965433
tr|A0A2D7SSE1|A0A2D7SSE1_9FLAO,27.329517
tr|A0A2D7SSE1|A0A2D7SSE1_9FLAO,23.706525
tr|A0A2D7SSE1|A0A2D7SSE1_9FLAO,25.080167
tr|A0A2D7SSE1|A0A2D7SSE1_9FLAO,26.576175
tr|A0A2E2TDF2|A0A2E2TDF2_9FLAO,20.460612
tr|A0A2E2TDF2|A0A2E2TDF2_9FLAO,18.342533
tr|A0A2E2TDF2|A0A2E2TDF2_9FLAO,18.979535
tr|A0A2E2TDF2|A0A2E2TDF2_9FLAO,18.36839
tr|A0A3N2DNN6|A0A3N2DNN6_9GAMM,16.40115
tr|A0A3N2DNN6|A0A3N2DNN6_9GAMM,16.40115
tr|A0A3N2DNN6|A0A3N2DNN6_9GAMM,12.83445
tr|A0A3N2DNN6|A0A3N2DNN6_9GAMM,12.83445
tr|A0A2D3VVZ1|A0A2D3VVZ1_9PROT,18.014508
tr|A0A2D3VVZ1|A0A2D3VVZ1_9PROT,18.014508
tr|A0A2D3VVZ1|A0A2D3VVZ1_9PROT,18.014508
tr|Q1H3B0|Q1H3B0_METFK,25.581433
tr|Q1H3B0|Q1H3B0_METFK,25.37395
tr|A0A3B8QM87|A0A3B8QM87_9RHOB,25.221787
tr|A0A3B8QM87|A0A3B8QM87_9RHOB,24.943108
tr|A0A3B8QM87|A0A3B8QM87_9RHOB,26.532035
tr|A0A3B8QM87|A0A3B8QM87_9RHOB,23.8683
tr|A0A3B8QM87|A0A3B8QM87_9RHOB,26.812225
tr|A0A3B8QM87|A0A3B8QM87_9RHOB,23.706525
tr|A0A3B8QM87|A0A3B8QM87_9RHOB,26.576175
tr|A0A3B8QM87|A0A3B8QM87_9RHOB,25.37395
tr|A0A3B8QM87|A0A3B8QM87_9RHOB,25.581433
tr|A0A965HZ47|A0A965HZ47_9PROT,23.349542
tr|A0A965HZ47|A0A965HZ47_9PROT,24.237467
tr|A0A965HZ47|A0A965HZ47_9PROT,24.948842
tr|A0A965HZ47|A0A965HZ47_9PROT,24.89426
tr|A0A965HZ47|A0A965HZ47_9PROT,6.2402
tr|A0A965HZ47|A0A965HZ47_9PROT,4.673875
tr|A0A965HZ47|A0A965HZ47_9PROT,24.89426
tr|A0A965HZ47|A0A965HZ47_9PROT,25.02619
tr|A0A965HZ47|A0A965HZ47_9PROT,21.81495
tr|A0A965HZ47|A0A965HZ47_9PROT,23.349542
tr|A0A965HZ47|A0A965HZ47_9PROT,27.119358
tr|A0A965HZ47|A0A965HZ47_9PROT,24.96555
tr|A0A965HZ47|A0A965HZ47_9PROT,27.617558
tr|A0A965HZ47|A0A965HZ47_9PROT,27.59865
tr|A0A965HZ47|A0A965HZ47_9PROT,23.799133
tr|A0A965HZ47|A0A965HZ47_9PROT,25.173925
tr|A0A965HZ47|A0A965HZ47_9PROT,27.119358
tr|A0A965HZ47|A0A965HZ47_9PROT,26.4091
tr|A0A965HZ47|A0A965HZ47_9PROT,25.080167
tr|A0A965HZ47|A0A965HZ47_9PROT,26.050367
tr|A0A965HZ47|A0A965HZ47_9PROT,25.14875
tr|A0A965HZ47|A0A965HZ47_9PROT,25.824383
tr|A0A965HZ47|A0A965HZ47_9PROT,26.4091
tr|A0A965HZ47|A0A965HZ47_9PROT,26.965433
tr|A0A965HZ47|A0A965HZ47_9PROT,27.323117
tr|A0A965HZ47|A0A965HZ47_9PROT,23.349542
tr|A0A965HZ47|A0A965HZ47_9PROT,24.948842
tr|A0A965HZ47|A0A965HZ47_9PROT,18.36839
tr|A0A965HZ47|A0A965HZ47_9PROT,27.329517
tr|A0A965HZ47|A0A965HZ47_9PROT,19.854083
tr|A0A965HZ47|A0A965HZ47_9PROT,29.089367
tr|A0A965HZ47|A0A965HZ47_9PROT,26.34018
tr|A0A965HZ47|A0A965HZ47_9PROT,25.0621
tr|A0A965HZ47|A0A965HZ47_9PROT,4.673875
tr|A0A965HZ47|A0A965HZ47_9PROT,23.788833
tr|A0A965HZ47|A0A965HZ47_9PROT,23.349542
tr|A0A965HZ47|A0A965HZ47_9PROT,25.14875
tr|A0A965HZ47|A0A965HZ47_9PROT,21.4395
tr|A0A965HZ47|A0A965HZ47_9PROT,31.021
tr|A0A965HZ47|A0A965HZ47_9PROT,17.321979
tr|A0A965HZ47|A0A965HZ47_9PROT,23.799133
tr|A0A965HZ47|A0A965HZ47_9PROT,18.36839
tr|A0A965HZ47|A0A965HZ47_9PROT,18.342533
tr|A0A965HZ47|A0A965HZ47_9PROT,27.617558
tr|A0A965HZ47|A0A965HZ47_9PROT,29.818233
tr|A6FX56|A6FX56_9DELT,30.496383
tr|A6FX56|A6FX56_9DELT,27.329517
tr|A6FX56|A6FX56_9DELT,25.37395
tr|A6FX56|A6FX56_9DELT,27.59865
tr|A6FX56|A6FX56_9DELT,27.329517
tr|A6FX56|A6FX56_9DELT,27.617558
tr|A6FX56|A6FX56_9DELT,25.0621
tr|A6FX56|A6FX56_9DELT,25.02619
tr|A6FX56|A6FX56_9DELT,24.948842
tr|A6FX56|A6FX56_9DELT,27.117663
tr|A6FX56|A6FX56_9DELT,27.329517
tr|A6FX56|A6FX56_9DELT,25.0621
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,22.250309
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,24.237467
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,29.818233
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,26.34018
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,27.119358
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,25.173925
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,19.854083
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,25.080167
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,24.89426
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,27.323117
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,23.349542
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,24.112672
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,19.30925
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,26.34018
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,18.732683
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,26.812225
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,24.948842
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,25.080167
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,19.30925
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,26.965433
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,29.089367
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,25.02619
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,19.776808
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,25.824383
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,19.854083
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,25.0621
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,27.617558
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,20.3973
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,29.980283
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,26.54413
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,30.496383
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,25.173925
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,26.54413
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,23.349542
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,27.119358
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,26.812225
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,24.825
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,27.723425
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,21.81684
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,24.89426
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,29.818233
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,22.261435
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,26.080233
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,27.8684
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,21.81495
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,20.460612
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,26.62925
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,27.329517
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,27.323117
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,27.59865
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,31.021
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,19.1288
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,26.780158
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,26.074467
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,19.1288
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,20.460612
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,30.365
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,21.81495
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,26.518986
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,26.62925
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,26.576175
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,27.891
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,26.532035
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,25.221787
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,25.221787
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,26.54413
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,25.221787
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,22.76873
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,26.576175
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,26.6362
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,25.221787
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,27.617558
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,26.6362
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,22.1151
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,23.8683
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,26.074467
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,23.706525
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,27.999
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,26.518986
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,22.76873
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,25.173925
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,24.69625
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,24.69625
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,25.494408
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,24.69625
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,26.54413
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,26.780158
tr|A0A2E6LXP1|A0A2E6LXP1_9GAMM,19.854083
tr|A0A349YB38|A0A349YB38_9PROT,22.1151
tr|A0A349YB38|A0A349YB38_9PROT,24.69625
tr|A0A349YB38|A0A349YB38_9PROT,18.169021
tr|A0A349YB38|A0A349YB38_9PROT,5.791448
tr|A0A349YB38|A0A349YB38_9PROT,25.221787
tr|A0A349YB38|A0A349YB38_9PROT,22.1151
tr|A0A349YB38|A0A349YB38_9PROT,25.221787
tr|A0A349YB38|A0A349YB38_9PROT,18.169021
tr|A0A349YB38|A0A349YB38_9PROT,24.69625
tr|A0A349YB38|A0A349YB38_9PROT,5.791448
tr|A0A8T7JKV9|A0A8T7JKV9_9GAMM,12.83445
tr|A0A0R2PA24|A0A0R2PA24_9GAMM,7.212238
tr|A0A0R2PA24|A0A0R2PA24_9GAMM,4.0
